PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
43,2025-04-17,56:03.5,3,2,"Elliott, Hunter",695545,Left,OLE_REB,"Scobey, KJ",10304446,Right,SOU_GAM,Undefined,2,Bottom,2,0,1,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.55762,-0.325022,4.279766,2105.993407,115.786806,9:45,5.20236,-2.55539,6.58093,-24.64671,9.24705,-16.51698,2.84975,-0.00215,81.24947,-5.017251,1.286535,0.419017,98.25574,-23.765185,-42.801259,,,,,8.52182,3.80777,-31.349835,0.050962,10.12532,5.32307,2.26788,50,5.16976,-9.16449,-131.17987,-1.47085,17.29444,32.86862,-23.08202,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,23e2d2d0-1bdf-11f0-be31-d56fd2294376,89.95449,2.96583,,9.30815,,,,2.33575,2.96583,0.14291,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,56:03.5,2025-04-17T18:56:03.5120128-04:00,2025-04-17T22:56:03.5120128Z,GroundBall,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Fawley, Austin",701366,Right,OLE_REB,1b14ea8a-7f8e-434e-9457-4586f66fa88d,53.91848,-132.15804,16.43431,5.20331,-0.78393,-11.54101,2.54827,-9.67917,8.64722,,2.33408,96.97261,,,,,,,,2.96683,-58.19651,,,,,,,,0.14446,-89.80158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
44,2025-04-17,58:21.7,1,1,"Stone, Brandon",825762,Right,SOU_GAM,"Federico, Hayden",820838,Left,OLE_REB,Undefined,3,Top,0,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.83898,-0.453485,-4.483584,1964.26274,272.232517,3:00,5.27345,3.06531,5.93697,-34.41679,0.40654,19.04568,1.98338,0.48442,81.89712,-6.805218,-1.071287,0.424724,,,,,,,,,,,,-11.14319,0.63988,-2.71797,50,5.21754,9.41599,-130.18476,-2.2535,-19.03285,28.54131,-31.08108,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,76420320-1bdf-11f0-be31-d56fd2294376,88.74581,,,7.94185,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,58:21.7,2025-04-17T18:58:21.7428480-04:00,2025-04-17T22:58:21.7428480Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,16b93288-8c2d-400f-932c-8faede905fff,54.56588,-131.18195,14.27066,5.27731,-1.16757,-15.54054,-3.05856,10.08097,-9.51642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
45,2025-04-17,58:42.4,1,2,"Stone, Brandon",825762,Right,SOU_GAM,"Federico, Hayden",820838,Left,OLE_REB,Undefined,3,Top,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,79.39852,0.748456,-0.090322,2442.387642,53.761341,7:45,5.9052,2.80555,5.71846,-48.51613,-3.78567,-7.12111,2.55945,2.12799,72.75098,-8.140458,-1.366597,0.481363,,,,,,,,,,,,3.57536,-1.65311,-2.79365,50,5.9381,0.46011,-115.32175,-0.11623,4.7923,22.38231,-34.38982,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,82a65080-1bdf-11f0-be31-d56fd2294376,78.3035,,,6.64753,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,58:42.4,2025-04-17T18:58:42.4116736-04:00,2025-04-17T22:58:42.4116736Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,b39aca9e-9d1c-41a1-9193-3f26f9769a8b,54.78231,-116.24622,11.19115,5.91357,1.3042,-17.19491,-2.80857,0.26217,2.39615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
46,2025-04-17,58:58.3,1,3,"Stone, Brandon",825762,Right,SOU_GAM,"Federico, Hayden",820838,Left,OLE_REB,Undefined,3,Top,0,1,1,Sinker,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.4604,-0.425958,-5.429336,1951.479944,264.676772,2:45,5.44787,2.81853,5.72407,-31.96888,2.92343,18.31682,2.38525,-0.72735,81.93141,-6.326085,-2.169851,0.425144,,,,,,,,,,,,-10.90146,1.99681,-2.37509,50,5.39262,11.60682,-130.74636,-2.15231,-18.70855,29.77591,-28.74719,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,8c18ae10-1bdf-11f0-be31-d56fd2294376,88.65799,,,8.52899,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,58:58.3,2025-04-17T18:58:58.3293952-04:00,2025-04-17T22:58:58.3293952Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,2b8887ff-97e4-4d6c-9db7-c1d92bd07351,54.77594,-131.82953,14.88796,5.45189,-1.10655,-14.3736,-2.8097,12.2874,-9.35428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
47,2025-04-17,59:16.6,1,4,"Stone, Brandon",825762,Right,SOU_GAM,"Federico, Hayden",820838,Left,OLE_REB,Undefined,3,Top,0,1,2,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.966,0.321611,-4.175639,2009.601725,236.265487,2:00,5.8291,2.68215,5.63062,-24.12549,9.75839,12.81001,4.11953,-0.15342,82.87775,-4.186425,-1.896497,0.418955,,,,,,,,,,,,-7.72973,5.19611,-2.33419,50,5.84138,9.11668,-133.04369,-0.10893,-13.69441,31.62349,-22.96833,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,96dc1cb0-1bdf-11f0-be31-d56fd2294376,89.96765,,,9.08825,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,59:16.6,2025-04-17T18:59:16.5713408-04:00,2025-04-17T22:59:16.5713408Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,f23982f3-4527-4f2a-aa95-05551b46a6ed,54.86669,-134.19548,15.81175,5.83011,0.72762,-11.48416,-2.67532,9.61546,-6.8472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
48,2025-04-17,59:31.0,1,5,"Stone, Brandon",825762,Right,SOU_GAM,"Federico, Hayden",820838,Left,OLE_REB,Undefined,3,Top,0,2,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,83.44908,-0.981261,-3.694204,2662.412572,66.513022,8:15,5.66978,3.07944,5.55965,-42.4992,-1.46319,-6.45122,1.20939,-0.91448,76.44614,-8.716089,-4.842437,0.461056,,,,,,,,,,,,2.16327,-0.06555,-2.75555,50,5.55679,8.06716,-120.87987,-3.57153,3.17557,25.29945,-32.27026,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,9f7a1340-1bdf-11f0-be31-d56fd2294376,81.75237,,,7.00294,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,59:31.0,2025-04-17T18:59:30.9740000-04:00,2025-04-17T22:59:30.9740000Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,51be2650-4aa3-4ccf-bdb4-7c530eb1c4b1,54.94131,-121.90967,12.64972,5.67543,-2.25799,-16.13513,-3.08129,7.9379,1.58779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.13787,,,0.973218,,,,1.86108,5.23538,-2.66048,79.98324,8.2417,-44.81669,1.95489,87.74448,-7.74735,5.28347,16.60641,-13.92325,-2.72536,-48.13311,4.99732,High,High,High,,,High,High,High
49,2025-04-17,00:19.1,2,1,"Stone, Brandon",825762,Right,SOU_GAM,"Fawley, Austin",701366,Right,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,92.85643,-1.540432,-3.886272,2168.05701,248.24361,2:15,5.70136,2.63564,5.78428,-24.99131,8.07241,17.24249,2.1819,0.45122,83.83958,-6.201653,-0.803987,0.413854,,,,,,,,,,,,-10.07914,4.93796,-2.32551,50,5.5591,8.36739,-134.42099,-4.50925,-18.18623,32.90201,-23.26427,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,bc38c760-1bdf-11f0-be31-d56fd2294376,91.07662,,,9.01685,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,00:19.1,2025-04-17T19:00:19.1415296-04:00,2025-04-17T23:00:19.1415296Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,d9a8bda6-f8a5-474e-afd3-86fb9b3961b6,54.71626,-135.57047,16.45101,5.70244,-3.69649,-11.63213,-2.62893,9.00275,-9.09312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,2025-04-17,00:48.5,2,2,"Stone, Brandon",825762,Right,SOU_GAM,"Fawley, Austin",701366,Right,OLE_REB,Undefined,3,Top,1,0,1,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,85.11058,-0.554698,-3.205338,2501.999423,129.031015,10:15,5.49942,3.05447,5.77035,-32.43478,6.24426,-6.28335,2.27948,-0.45525,78.42083,-6.522332,-4.327517,0.44762,,,,,,,,,,,,2.34417,3.69752,-2.78532,50,5.43386,7.17207,-123.49913,-2.29305,3.6343,23.71202,-26.44162,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,cdc2ad70-1bdf-11f0-be31-d56fd2294376,84.2064,,,6.68975,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,00:48.5,2025-04-17T19:00:48.4860928-04:00,2025-04-17T23:00:48.4860928Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,0e5de980-dee7-4d71-892f-0b3013b13ff6,54.73,-124.40399,11.85601,5.50211,-1.28404,-13.22081,-3.05636,7.03339,1.81715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,2025-04-17,01:05.1,2,3,"Stone, Brandon",825762,Right,SOU_GAM,"Fawley, Austin",701366,Right,OLE_REB,Undefined,3,Top,1,0,2,Slider,Slider,InPlay,Undefined,FlyBall,HomeRun,0,1,,85.06289,0.794738,-2.275183,2513.320552,146.656303,11:00,5.66621,2.52666,5.4534,-36.08104,4.36492,-1.80307,3.4041,0.24534,75.68762,-5.893552,-2.595787,0.457729,104.8819,32.453414,-17.90483,2492.696417,103.93551,68.1535,-36.01881,408.70472,401.45277,-22.853084,5.642654,0.07094,2.34579,-2.32454,50,5.71202,4.96557,-123.0184,0.43309,0.10542,31.32583,-28.68881,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,d7a58010-1bdf-11f0-be31-d56fd2294376,82.34655,108.44858,,9.37526,,,,2.10298,3.35936,-0.24039,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,01:05.1,2025-04-17T19:01:05.0970624-04:00,2025-04-17T23:01:05.0970624Z,FlyBall,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,4d876e64-2549-4ba8-b5de-e0220fe3906d,55.04305,-124.29595,15.66292,5.6705,1.6031,-14.3444,-2.52696,4.96127,0.05271,165.864551,2.10629,123.4663,-26.26998,6.46813,-1.30208,0.21491,-0.02813,0.00254,-0.00011,3.36063,82.50321,-18.06741,0.6935,0.15503,-0.10798,0.02764,-0.00335,0.00015,-0.24113,-39.8935,4.60122,-0.88674,0.14689,-0.02519,0.00457,-0.00056,3.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
52,2025-04-17,01:56.0,3,1,"Stone, Brandon",825762,Right,SOU_GAM,"Cheng, Luke",830160,Right,OLE_REB,Undefined,3,Top,1,0,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.85033,-0.339619,-5.071097,2074.147176,273.111105,3:00,5.15779,2.84624,6.26948,-33.86766,0.16945,19.6984,2.02115,-0.19961,81.88974,-6.64928,-1.524644,0.419902,,,,,,,,,,,,-11.83327,0.57449,-2.47918,50,5.11643,10.8411,-131.45423,-1.94303,-20.37751,31.98914,-31.18473,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,f5fed160-1bdf-11f0-be31-d56fd2294376,89.76487,,,8.9606,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,01:56.0,2025-04-17T19:01:55.9930880-04:00,2025-04-17T23:01:55.9930880Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,98da4f95-fec1-444e-9380-9cd2f1f6d77e,54.23098,-132.47983,15.99457,5.1627,-0.94322,-15.59237,-2.83722,11.49442,-10.18875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,2025-04-17,02:10.3,3,2,"Stone, Brandon",825762,Right,SOU_GAM,"Cheng, Luke",830160,Right,OLE_REB,Undefined,3,Top,1,0,1,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,91.8012,-0.714633,-5.313642,2084.291893,263.973077,2:45,5.29596,2.91071,6.01307,-30.29183,3.3191,19.99107,2.10672,-0.36006,82.87453,-6.346731,-1.734652,0.417265,,,,,,,,,,,,-11.88741,2.30362,-2.5032,50,5.22335,11.46693,-132.72855,-2.73733,-20.93938,31.74038,-28.11629,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,fe80b470-1bdf-11f0-be31-d56fd2294376,90.33222,,,8.92667,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,02:10.3,2025-04-17T19:02:10.2931456-04:00,2025-04-17T23:02:10.2931456Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,dccf193d-ee24-435c-869a-4f94b2a3d930,54.48688,-133.79723,15.87019,5.29958,-1.79067,-14.05814,-2.90115,12.17195,-10.46969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,2025-04-17,02:25.4,3,3,"Stone, Brandon",825762,Right,SOU_GAM,"Cheng, Luke",830160,Right,OLE_REB,Undefined,3,Top,1,0,2,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,92.43119,-1.179911,-5.20023,2196.300539,234.217006,1:45,5.65879,2.60913,5.91745,-19.75162,13.66808,17.22387,2.9131,-0.79499,82.94051,-4.931354,-2.124979,0.416076,94.81107,2.168224,3.29101,982.138891,,,,64.67862,60.32549,5.039557,0.492181,-10.50646,7.73611,-2.20113,50,5.55279,11.3882,-133.53827,-3.38839,-18.65339,33.25898,-18.4392,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,07797530-1be0-11f0-be31-d56fd2294376,90.59024,3.08981,,9.49068,,,,0.55132,2.79494,0.83474,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,02:25.4,2025-04-17T19:02:25.4013952-04:00,2025-04-17T23:02:25.4013952Z,GroundBall,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,710d7078-677f-4cd4-82cc-157ab648c6e9,54.58126,-134.67444,16.62949,5.65778,-2.75848,-9.2196,-2.60105,12.02543,-9.3267,321.674289,0.56365,138.39148,-17.5876,,,,,,,2.81073,4.83013,-21.4785,,,,,,,0.82869,8.14301,3.51194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
55,2025-04-17,02:55.8,4,1,"Stone, Brandon",825762,Right,SOU_GAM,"Hill, Luke",702619,Right,OLE_REB,Undefined,3,Top,2,0,0,Slider,Slider,InPlay,Undefined,GroundBall,Error,0,0,,84.13295,-1.031038,-2.999632,2567.719117,112.287684,9:45,5.47153,3.03811,5.80204,-36.60049,3.92792,-5.87666,1.46112,-0.24405,75.81792,-7.799175,-4.051089,0.458196,70.43007,-8.16319,-4.817565,,,,,10.83758,10.05558,-2.840046,0.089804,1.96347,2.79831,-2.78797,50,5.36517,6.62133,-121.78574,-3.41707,2.88193,28.97896,-28.06676,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,19caa2e0-1be0-11f0-be31-d56fd2294376,82.26273,1.31939,,8.31503,,,,1.659,1.31939,0.23548,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,02:55.8,2025-04-17T19:02:55.8189568-04:00,2025-04-17T23:02:55.8189568Z,GroundBall,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,e1f25961-73b4-4103-8b96-cd7b991da126,54.69563,-122.89799,14.48948,5.47565,-2.33983,-14.03338,-3.03998,6.51071,1.44097,180,1.65655,102.05871,,,,,,,,1.31974,-14.69186,,,,,,,,0.23569,-8.60162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
56,2025-04-17,03:39.3,5,1,"Stone, Brandon",825762,Right,SOU_GAM,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,3,Top,2,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.35458,-1.978309,-4.062909,1962.15227,269.77384,3:00,5.55599,2.79683,6.00529,-33.37396,1.35189,21.88592,0.93651,0.84992,81.68729,-8.15634,-0.129146,0.424129,,,,,,,,,,,,-12.54347,1.72063,-2.48876,50,5.38202,8.35145,-130.78456,-5.70908,-21.37169,31.77359,-29.24243,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,33c46aa0-1be0-11f0-be31-d56fd2294376,88.87025,,,8.66729,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,03:39.3,2025-04-17T19:03:39.2896512-04:00,2025-04-17T23:03:39.2896512Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,243b4b6f-b25e-42ba-957c-631e5f58c1b7,54.49531,-131.87216,15.8868,5.56031,-4.70813,-14.62122,-2.78714,9.083,-10.68584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,2025-04-17,04:14.5,5,2,"Stone, Brandon",825762,Right,SOU_GAM,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,3,Top,2,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,81.92074,-2.094809,-5.175392,1522.409898,283.973296,3:30,5.36428,2.89898,5.81877,-45.6079,-2.81977,17.71119,-0.39294,-0.45023,74.27592,-10.440998,-2.006794,0.470796,,,,,,,,,,,,-10.8839,-0.38209,-2.48527,50,5.16474,10.04061,-118.34519,-5.85491,-15.13578,26.67738,-32.70538,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,488d7620-1be0-11f0-be31-d56fd2294376,80.06104,,,7.64482,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,04:14.5,2025-04-17T19:04:14.5062400-04:00,2025-04-17T23:04:14.5062400Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,cd905a81-b9ec-47a3-b320-45413585e735,54.6834,-119.39626,13.33869,5.37004,-4.56635,-16.35269,-2.89261,10.63695,-7.56789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,2025-04-17,04:49.8,5,3,"Stone, Brandon",825762,Right,SOU_GAM,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,3,Top,2,2,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,84.15985,-0.121631,-3.394373,2388.312342,121.435579,10:00,5.53967,3.0087,5.70714,-36.13293,3.62512,-3.9461,2.41507,-0.4865,77.35772,-6.75392,-4.098252,0.45382,,,,,,,,,,,,1.07339,2.25665,-2.72146,50,5.50704,7.40051,-122.06665,-1.49595,1.62158,23.74321,-28.76488,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,5d9893b0-1be0-11f0-be31-d56fd2294376,83.05587,,,6.80212,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,04:49.8,2025-04-17T19:04:49.8223616-04:00,2025-04-17T23:04:49.8223616Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,f7e69ca6-d905-42f3-93a7-383827a3013b,54.79323,-122.99545,11.8716,5.54355,-0.37071,-14.38244,-3.00971,7.33707,0.81079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
59,2025-04-17,05:06.9,5,4,"Stone, Brandon",825762,Right,SOU_GAM,"Sanford, Mitchell",689407,Left,OLE_REB,Undefined,3,Top,2,2,1,Sinker,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,90.43517,-1.218716,-4.661681,1991.849312,263.257642,2:45,5.34192,3.00536,5.97206,-31.04297,3.49461,19.36529,1.6212,0.28767,82.00986,-6.976064,-1.191015,0.422977,82.5159,-6.183394,36.434245,,,,,15.9232,13.35858,32.172083,0.125322,-11.39127,2.51347,-2.64632,50,5.22789,9.85198,-130.90538,-3.87986,-19.56649,30.24181,-27.8567,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,67b980c0-1be0-11f0-be31-d56fd2294376,89.11216,1.7871,,8.42531,,,,1.48145,1.7871,-0.25901,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,05:06.9,2025-04-17T19:05:06.8678656-04:00,2025-04-17T23:05:06.8678656Z,GroundBall,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Braland, Gavin",816167,Right,SOU_GAM,7df34e9d-c783-4caa-b350-310642eea5ea,54.52917,-131.94756,15.12091,5.34505,-2.91988,-13.92835,-2.99745,10.52627,-9.78324,123.447537,1.48155,96.79064,-8.4953,,,,,,,1.7871,-13.03566,-9.77042,,,,,,,-0.25877,71.4327,-13.69112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
60,2025-04-17,07:31.7,1,1,"Elliott, Hunter",695545,Left,OLE_REB,"Mashore, Dalton",813787,Right,SOU_GAM,Undefined,3,Bottom,0,0,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.23116,-0.088902,3.436903,2248.893677,126.224238,10:15,5.23249,-2.69191,6.0663,-23.89108,13.37257,-16.32509,3.15914,-0.86778,78.10724,-4.629723,0.503363,0.439354,,,,,,,,,,,,9.48347,7.31028,2.43334,50,5.21303,-6.89643,-126.29998,-0.91182,15.0083,30.57949,-20.60497,SOU_GAM,OLE_REB,UofSouthCarolina,D1,SEC,20250417-UofSouthCarolina-1,be1951c0-1be0-11f0-be31-d56fd2294376,85.79068,,,9.12392,,,,,,,bbbf0e22-ce45-4e30-9759-26996906df59,4/17/25,07:31.7,2025-04-17T19:07:31.6865536-04:00,2025-04-17T23:07:31.6865536Z,,v3,471441,5322,17 April 2025 00:00-olemiss@scarolina,"Fawley, Austin",701366,Right,OLE_REB,6369141d-8c05-43fc-acf8-87511de4d6c6,54.43022,-127.3681,15.28975,5.23231,-0.1921,-10.30248,2.68338,-7.42066,7.50415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
